condition,seed,agent,time_sec,phase_rad
shared,15138832,14,38.000000,0.251436
shared,15138832,16,38.000000,0.251436
shared,15138832,17,38.000000,0.251436
shared,15138832,18,38.000000,0.251436
shared,15138832,19,38.000000,0.251436
shared,15138832,20,38.000000,0.251436
shared,15138832,21,38.000000,0.251436
shared,15138832,22,38.000000,0.251436
shared,15138832,24,38.000000,0.251436
shared,15138832,25,38.000000,0.251436
shared,15138832,26,38.000000,0.251436
shared,15138832,27,38.000000,0.251436
shared,15138832,29,38.000000,0.251436
shared,15138832,30,38.000000,0.251436
shared,15138832,31,38.000000,0.251436
shared,15138832,15,38.020000,0.502764
shared,15138832,23,38.020000,0.502764
shared,15138832,28,38.020000,0.502764
shared,15138832,0,38.500000,0.251438
shared,15138832,1,38.500000,0.251438
shared,15138832,2,38.500000,0.251438
shared,15138832,3,38.500000,0.251438
shared,15138832,4,38.500000,0.251438
shared,15138832,5,38.500000,0.251438
shared,15138832,6,38.500000,0.251438
shared,15138832,7,38.500000,0.251438
shared,15138832,8,38.500000,0.251438
shared,15138832,9,38.500000,0.251438
shared,15138832,10,38.500000,0.251438
shared,15138832,11,38.500000,0.251438
shared,15138832,12,38.500000,0.251438
shared,15138832,13,38.500000,0.251438
shared,15138832,14,38.500000,0.251438
shared,15138832,16,38.500000,0.251438
shared,15138832,17,38.500000,0.251438
shared,15138832,18,38.500000,0.251438
shared,15138832,19,38.500000,0.251438
shared,15138832,20,38.500000,0.251438
shared,15138832,21,38.500000,0.251438
shared,15138832,22,38.500000,0.251438
shared,15138832,24,38.500000,0.251438
shared,15138832,25,38.500000,0.251438
shared,15138832,26,38.500000,0.251438
shared,15138832,27,38.500000,0.251438
shared,15138832,29,38.500000,0.251438
shared,15138832,30,38.500000,0.251438
shared,15138832,31,38.500000,0.251438
shared,15138832,15,38.520000,0.502765
shared,15138832,23,38.520000,0.502765
shared,15138832,28,38.520000,0.502765
shared,15138832,0,39.000000,0.251439
shared,15138832,1,39.000000,0.251439
shared,15138832,2,39.000000,0.251439
shared,15138832,3,39.000000,0.251439
shared,15138832,4,39.000000,0.251439
shared,15138832,5,39.000000,0.251439
shared,15138832,6,39.000000,0.251439
shared,15138832,7,39.000000,0.251439
shared,15138832,8,39.000000,0.251439
shared,15138832,9,39.000000,0.251439
shared,15138832,10,39.000000,0.251439
shared,15138832,11,39.000000,0.251439
shared,15138832,12,39.000000,0.251439
shared,15138832,13,39.000000,0.251439
shared,15138832,14,39.000000,0.251439
shared,15138832,16,39.000000,0.251439
shared,15138832,17,39.000000,0.251439
shared,15138832,18,39.000000,0.251439
shared,15138832,19,39.000000,0.251439
shared,15138832,20,39.000000,0.251439
shared,15138832,21,39.000000,0.251439
shared,15138832,22,39.000000,0.251439
shared,15138832,24,39.000000,0.251439
shared,15138832,25,39.000000,0.251439
shared,15138832,26,39.000000,0.251439
shared,15138832,27,39.000000,0.251439
shared,15138832,29,39.000000,0.251439
shared,15138832,30,39.000000,0.251439
shared,15138832,31,39.000000,0.251439
shared,15138832,15,39.020000,0.502766
shared,15138832,23,39.020000,0.502766
shared,15138832,28,39.020000,0.502766
shared,15138832,0,39.500000,0.251440
shared,15138832,1,39.500000,0.251440
shared,15138832,2,39.500000,0.251440
shared,15138832,3,39.500000,0.251440
shared,15138832,4,39.500000,0.251440
shared,15138832,5,39.500000,0.251440
shared,15138832,6,39.500000,0.251440
shared,15138832,7,39.500000,0.251440
shared,15138832,8,39.500000,0.251440
shared,15138832,9,39.500000,0.251440
shared,15138832,10,39.500000,0.251440
shared,15138832,11,39.500000,0.251440
shared,15138832,12,39.500000,0.251440
shared,15138832,13,39.500000,0.251440
shared,15138832,14,39.500000,0.251440
shared,15138832,16,39.500000,0.251440
shared,15138832,17,39.500000,0.251440
shared,15138832,18,39.500000,0.251440
shared,15138832,19,39.500000,0.251440
shared,15138832,20,39.500000,0.251440
shared,15138832,21,39.500000,0.251440
shared,15138832,22,39.500000,0.251440
shared,15138832,24,39.500000,0.251440
shared,15138832,25,39.500000,0.251440
shared,15138832,26,39.500000,0.251440
shared,15138832,27,39.500000,0.251440
shared,15138832,29,39.500000,0.251440
shared,15138832,30,39.500000,0.251440
shared,15138832,31,39.500000,0.251440
shared,15138832,15,39.520000,0.502768
shared,15138832,23,39.520000,0.502768
shared,15138832,28,39.520000,0.502768
scrambled,15138832,0,5.420000,5.529219
scrambled,15138832,5,5.420000,5.529219
scrambled,15138832,14,5.420000,5.529219
scrambled,15138832,16,5.420000,5.529219
scrambled,15138832,20,5.420000,5.529219
scrambled,15138832,22,5.420000,5.529219
scrambled,15138832,24,5.420000,5.529219
scrambled,15138832,26,5.420000,5.529219
scrambled,15138832,3,5.440000,5.780546
scrambled,15138832,4,5.440000,5.780546
scrambled,15138832,7,5.440000,5.780546
scrambled,15138832,8,5.440000,5.780546
scrambled,15138832,9,5.440000,5.780546
scrambled,15138832,10,5.440000,5.780546
scrambled,15138832,11,5.440000,5.780546
scrambled,15138832,13,5.440000,5.780546
scrambled,15138832,18,5.440000,5.780546
scrambled,15138832,21,5.440000,5.780546
scrambled,15138832,27,5.440000,5.780546
scrambled,15138832,30,5.440000,5.780546
scrambled,15138832,1,5.460000,6.031874
scrambled,15138832,2,5.460000,6.031874
scrambled,15138832,6,5.460000,6.031874
scrambled,15138832,12,5.460000,6.031874
scrambled,15138832,17,5.460000,6.031874
scrambled,15138832,19,5.460000,6.031874
scrambled,15138832,25,5.460000,6.031874
scrambled,15138832,29,5.460000,6.031874
scrambled,15138832,31,5.460000,6.031874
scrambled,15138832,15,5.480000,0.000016
scrambled,15138832,23,5.480000,0.000016
scrambled,15138832,28,5.480000,0.000016
scrambled,15138832,0,5.940000,5.780548
scrambled,15138832,2,5.940000,5.780548
scrambled,15138832,3,5.940000,5.780548
scrambled,15138832,4,5.940000,5.780548
scrambled,15138832,5,5.940000,5.780548
scrambled,15138832,6,5.940000,5.780548
scrambled,15138832,7,5.940000,5.780548
scrambled,15138832,8,5.940000,5.780548
scrambled,15138832,9,5.940000,5.780548
scrambled,15138832,10,5.940000,5.780548
scrambled,15138832,11,5.940000,5.780548
scrambled,15138832,13,5.940000,5.780548
scrambled,15138832,14,5.940000,5.780548
scrambled,15138832,16,5.940000,5.780548
scrambled,15138832,18,5.940000,5.780548
scrambled,15138832,19,5.940000,5.780548
scrambled,15138832,20,5.940000,5.780548
scrambled,15138832,21,5.940000,5.780548
scrambled,15138832,22,5.940000,5.780548
scrambled,15138832,24,5.940000,5.780548
scrambled,15138832,26,5.940000,5.780548
scrambled,15138832,27,5.940000,5.780548
scrambled,15138832,30,5.940000,5.780548
scrambled,15138832,31,5.940000,5.780548
scrambled,15138832,1,5.960000,6.031875
scrambled,15138832,12,5.960000,6.031875
scrambled,15138832,15,5.960000,6.031875
scrambled,15138832,17,5.960000,6.031875
scrambled,15138832,23,5.960000,6.031875
scrambled,15138832,25,5.960000,6.031875
scrambled,15138832,28,5.960000,6.031875
scrambled,15138832,29,5.960000,6.031875
scrambled,15138832,0,6.520000,0.502673
scrambled,15138832,3,6.520000,0.502673
scrambled,15138832,4,6.520000,0.502673
scrambled,15138832,5,6.520000,0.502673
scrambled,15138832,7,6.520000,0.502673
scrambled,15138832,8,6.520000,0.502673
scrambled,15138832,9,6.520000,0.502673
scrambled,15138832,10,6.520000,0.502673
scrambled,15138832,11,6.520000,0.502673
scrambled,15138832,13,6.520000,0.502673
scrambled,15138832,14,6.520000,0.502673
scrambled,15138832,16,6.520000,0.502673
scrambled,15138832,18,6.520000,0.502673
scrambled,15138832,20,6.520000,0.502673
scrambled,15138832,22,6.520000,0.502673
scrambled,15138832,24,6.520000,0.502673
scrambled,15138832,26,6.520000,0.502673
scrambled,15138832,27,6.520000,0.502673
scrambled,15138832,1,6.540000,0.754001
scrambled,15138832,2,6.540000,0.754001
scrambled,15138832,6,6.540000,0.754001
scrambled,15138832,12,6.540000,0.754001
scrambled,15138832,15,6.540000,0.754001
scrambled,15138832,17,6.540000,0.754001
scrambled,15138832,19,6.540000,0.754001
scrambled,15138832,21,6.540000,0.754001
scrambled,15138832,23,6.540000,0.754001
scrambled,15138832,25,6.540000,0.754001
scrambled,15138832,28,6.540000,0.754001
scrambled,15138832,29,6.540000,0.754001
scrambled,15138832,30,6.540000,0.754001
scrambled,15138832,31,6.540000,0.754001
scrambled,15138832,0,7.080000,1.256657
scrambled,15138832,3,7.080000,1.256657
scrambled,15138832,4,7.080000,1.256657
scrambled,15138832,5,7.080000,1.256657
scrambled,15138832,7,7.080000,1.256657
scrambled,15138832,8,7.080000,1.256657
scrambled,15138832,9,7.080000,1.256657
scrambled,15138832,10,7.080000,1.256657
scrambled,15138832,11,7.080000,1.256657
scrambled,15138832,13,7.080000,1.256657
scrambled,15138832,14,7.080000,1.256657
scrambled,15138832,16,7.080000,1.256657
scrambled,15138832,18,7.080000,1.256657
scrambled,15138832,20,7.080000,1.256657
scrambled,15138832,22,7.080000,1.256657
scrambled,15138832,24,7.080000,1.256657
scrambled,15138832,26,7.080000,1.256657
scrambled,15138832,27,7.080000,1.256657
scrambled,15138832,1,7.100000,1.507985
scrambled,15138832,2,7.100000,1.507985
scrambled,15138832,6,7.100000,1.507985
scrambled,15138832,12,7.100000,1.507985
scrambled,15138832,15,7.100000,1.507985
scrambled,15138832,17,7.100000,1.507985
scrambled,15138832,19,7.100000,1.507985
scrambled,15138832,21,7.100000,1.507985
scrambled,15138832,23,7.100000,1.507985
scrambled,15138832,25,7.100000,1.507985
scrambled,15138832,28,7.100000,1.507985
scrambled,15138832,29,7.100000,1.507985
scrambled,15138832,30,7.100000,1.507985
scrambled,15138832,31,7.100000,1.507985
scrambled,15138832,0,7.580000,1.256659
scrambled,15138832,2,7.580000,1.256659
scrambled,15138832,3,7.580000,1.256659
scrambled,15138832,4,7.580000,1.256659
scrambled,15138832,5,7.580000,1.256659
scrambled,15138832,6,7.580000,1.256659
scrambled,15138832,7,7.580000,1.256659
scrambled,15138832,8,7.580000,1.256659
scrambled,15138832,9,7.580000,1.256659
scrambled,15138832,10,7.580000,1.256659
scrambled,15138832,11,7.580000,1.256659
scrambled,15138832,13,7.580000,1.256659
scrambled,15138832,14,7.580000,1.256659
scrambled,15138832,16,7.580000,1.256659
scrambled,15138832,18,7.580000,1.256659
scrambled,15138832,19,7.580000,1.256659
scrambled,15138832,20,7.580000,1.256659
scrambled,15138832,21,7.580000,1.256659
scrambled,15138832,22,7.580000,1.256659
scrambled,15138832,24,7.580000,1.256659
scrambled,15138832,25,7.580000,1.256659
scrambled,15138832,26,7.580000,1.256659
scrambled,15138832,27,7.580000,1.256659
scrambled,15138832,29,7.580000,1.256659
scrambled,15138832,30,7.580000,1.256659
scrambled,15138832,31,7.580000,1.256659
scrambled,15138832,1,7.600000,1.507986
scrambled,15138832,12,7.600000,1.507986
scrambled,15138832,15,7.600000,1.507986
scrambled,15138832,17,7.600000,1.507986
scrambled,15138832,23,7.600000,1.507986
scrambled,15138832,28,7.600000,1.507986
scrambled,15138832,16,8.080000,1.256660
scrambled,15138832,26,8.080000,1.256660
scrambled,15138832,0,8.099999,1.507987
scrambled,15138832,5,8.099999,1.507987
scrambled,15138832,14,8.099999,1.507987
scrambled,15138832,22,8.099999,1.507987
scrambled,15138832,24,8.099999,1.507987
scrambled,15138832,3,8.120000,1.759315
scrambled,15138832,4,8.120000,1.759315
scrambled,15138832,7,8.120000,1.759315
scrambled,15138832,8,8.120000,1.759315
scrambled,15138832,9,8.120000,1.759315
scrambled,15138832,13,8.120000,1.759315
scrambled,15138832,18,8.120000,1.759315
scrambled,15138832,20,8.120000,1.759315
scrambled,15138832,10,8.139999,2.010642
scrambled,15138832,11,8.139999,2.010642
scrambled,15138832,27,8.139999,2.010642
scrambled,15138832,21,8.160000,2.261970
scrambled,15138832,30,8.160000,2.261970
scrambled,15138832,31,8.160000,2.261970
scrambled,15138832,6,8.179999,2.513297
scrambled,15138832,19,8.179999,2.513297
scrambled,15138832,1,8.200000,2.764625
scrambled,15138832,2,8.200000,2.764625
scrambled,15138832,12,8.200000,2.764625
scrambled,15138832,17,8.200000,2.764625
scrambled,15138832,25,8.200000,2.764625
scrambled,15138832,29,8.200000,2.764625
scrambled,15138832,15,8.220000,3.015952
scrambled,15138832,23,8.220000,3.015952
scrambled,15138832,28,8.220000,3.015952
scrambled,15138832,0,8.720000,3.015954
scrambled,15138832,3,8.720000,3.015954
scrambled,15138832,4,8.720000,3.015954
scrambled,15138832,5,8.720000,3.015954
scrambled,15138832,7,8.720000,3.015954
scrambled,15138832,8,8.720000,3.015954
scrambled,15138832,9,8.720000,3.015954
scrambled,15138832,10,8.720000,3.015954
scrambled,15138832,11,8.720000,3.015954
scrambled,15138832,13,8.720000,3.015954
scrambled,15138832,14,8.720000,3.015954
scrambled,15138832,16,8.720000,3.015954
scrambled,15138832,18,8.720000,3.015954
scrambled,15138832,20,8.720000,3.015954
scrambled,15138832,22,8.720000,3.015954
scrambled,15138832,24,8.720000,3.015954
scrambled,15138832,26,8.720000,3.015954
scrambled,15138832,27,8.720000,3.015954
scrambled,15138832,1,8.740000,3.267281
scrambled,15138832,2,8.740000,3.267281
scrambled,15138832,6,8.740000,3.267281
scrambled,15138832,12,8.740000,3.267281
scrambled,15138832,15,8.740000,3.267281
scrambled,15138832,17,8.740000,3.267281
scrambled,15138832,19,8.740000,3.267281
scrambled,15138832,21,8.740000,3.267281
scrambled,15138832,23,8.740000,3.267281
scrambled,15138832,25,8.740000,3.267281
scrambled,15138832,28,8.740000,3.267281
scrambled,15138832,29,8.740000,3.267281
scrambled,15138832,30,8.740000,3.267281
scrambled,15138832,31,8.740000,3.267281
scrambled,15138832,0,9.320000,4.272593
scrambled,15138832,4,9.320000,4.272593
scrambled,15138832,5,9.320000,4.272593
scrambled,15138832,8,9.320000,4.272593
scrambled,15138832,9,9.320000,4.272593
scrambled,15138832,13,9.320000,4.272593
scrambled,15138832,14,9.320000,4.272593
scrambled,15138832,16,9.320000,4.272593
scrambled,15138832,18,9.320000,4.272593
scrambled,15138832,20,9.320000,4.272593
scrambled,15138832,22,9.320000,4.272593
scrambled,15138832,24,9.320000,4.272593
scrambled,15138832,26,9.320000,4.272593
scrambled,15138832,2,9.340000,4.523920
scrambled,15138832,3,9.340000,4.523920
scrambled,15138832,6,9.340000,4.523920
scrambled,15138832,7,9.340000,4.523920
scrambled,15138832,10,9.340000,4.523920
scrambled,15138832,11,9.340000,4.523920
scrambled,15138832,19,9.340000,4.523920
scrambled,15138832,21,9.340000,4.523920
scrambled,15138832,27,9.340000,4.523920
scrambled,15138832,30,9.340000,4.523920
scrambled,15138832,31,9.340000,4.523920
scrambled,15138832,1,9.360000,4.775248
scrambled,15138832,12,9.360000,4.775248
scrambled,15138832,15,9.360000,4.775248
scrambled,15138832,17,9.360000,4.775248
scrambled,15138832,23,9.360000,4.775248
scrambled,15138832,25,9.360000,4.775248
scrambled,15138832,28,9.360000,4.775248
scrambled,15138832,29,9.360000,4.775248
scrambled,15138832,14,9.820000,4.272594
scrambled,15138832,16,9.820000,4.272594
scrambled,15138832,22,9.820000,4.272594
scrambled,15138832,24,9.820000,4.272594
scrambled,15138832,26,9.820000,4.272594
scrambled,15138832,0,9.840000,4.523921
scrambled,15138832,3,9.840000,4.523921
scrambled,15138832,4,9.840000,4.523921
scrambled,15138832,5,9.840000,4.523921
scrambled,15138832,7,9.840000,4.523921
scrambled,15138832,8,9.840000,4.523921
scrambled,15138832,9,9.840000,4.523921
scrambled,15138832,10,9.840000,4.523921
scrambled,15138832,11,9.840000,4.523921
scrambled,15138832,13,9.840000,4.523921
scrambled,15138832,18,9.840000,4.523921
scrambled,15138832,20,9.840000,4.523921
scrambled,15138832,27,9.840000,4.523921
scrambled,15138832,6,9.860000,4.775249
scrambled,15138832,19,9.860000,4.775249
scrambled,15138832,21,9.860000,4.775249
scrambled,15138832,30,9.860000,4.775249
scrambled,15138832,31,9.860000,4.775249
scrambled,15138832,1,9.880000,5.026577
scrambled,15138832,2,9.880000,5.026577
scrambled,15138832,12,9.880000,5.026577
scrambled,15138832,17,9.880000,5.026577
scrambled,15138832,25,9.880000,5.026577
scrambled,15138832,29,9.880000,5.026577
scrambled,15138832,15,9.900000,5.277904
scrambled,15138832,23,9.900000,5.277904
scrambled,15138832,28,9.900000,5.277904
scrambled,15138832,0,10.400000,5.277905
scrambled,15138832,5,10.400000,5.277905
scrambled,15138832,14,10.400000,5.277905
scrambled,15138832,16,10.400000,5.277905
scrambled,15138832,22,10.400000,5.277905
scrambled,15138832,24,10.400000,5.277905
scrambled,15138832,26,10.400000,5.277905
scrambled,15138832,3,10.420000,5.529233
scrambled,15138832,4,10.420000,5.529233
scrambled,15138832,7,10.420000,5.529233
scrambled,15138832,8,10.420000,5.529233
scrambled,15138832,9,10.420000,5.529233
scrambled,15138832,10,10.420000,5.529233
scrambled,15138832,11,10.420000,5.529233
scrambled,15138832,13,10.420000,5.529233
scrambled,15138832,18,10.420000,5.529233
scrambled,15138832,20,10.420000,5.529233
scrambled,15138832,21,10.420000,5.529233
scrambled,15138832,27,10.420000,5.529233
scrambled,15138832,30,10.420000,5.529233
scrambled,15138832,31,10.420000,5.529233
scrambled,15138832,1,10.440000,5.780560
scrambled,15138832,2,10.440000,5.780560
scrambled,15138832,6,10.440000,5.780560
scrambled,15138832,12,10.440000,5.780560
scrambled,15138832,15,10.440000,5.780560
scrambled,15138832,17,10.440000,5.780560
scrambled,15138832,19,10.440000,5.780560
scrambled,15138832,23,10.440000,5.780560
scrambled,15138832,25,10.440000,5.780560
scrambled,15138832,28,10.440000,5.780560
scrambled,15138832,29,10.440000,5.780560
scrambled,15138832,0,10.940000,5.780562
scrambled,15138832,2,10.940000,5.780562
scrambled,15138832,3,10.940000,5.780562
scrambled,15138832,4,10.940000,5.780562
scrambled,15138832,5,10.940000,5.780562
scrambled,15138832,6,10.940000,5.780562
scrambled,15138832,7,10.940000,5.780562
