condition,seed,life_id,agent_id,birth_step,death_step,lifetime_steps,c_level01_birth,c_level01_firstk,avg_c_level01_tick,c_level01_std_over_life,avg_c_level01_attack,attack_tick_count
random,12648492,140,20,7638,9308,1670,0.638599,0.638599,0.638605,0.000000,0.638599,13
random,12648492,145,28,7736,9368,1632,0.615923,0.615923,0.615918,0.002006,0.615923,12
random,12648492,142,10,7661,9407,1746,0.663039,0.663039,0.663035,0.003910,0.663039,19
random,12648492,139,30,7563,9489,1926,0.713272,0.713272,0.713260,0.002086,0.713272,15
random,12648492,141,19,7643,9569,1926,0.713272,0.713272,0.713260,0.002086,0.713272,20
random,12648492,144,16,7733,9659,1926,0.713272,0.713272,0.713260,0.002086,0.713272,20
random,12648492,150,12,8188,9774,1586,0.608897,0.608897,0.608890,0.002601,0.608897,12
random,12648492,152,26,8306,9792,1486,0.545224,0.545224,0.545227,0.000000,0.545224,16
random,12648492,134,9,7076,9919,2843,0.869718,0.869718,0.869711,0.006142,0.869718,30
random,12648492,149,22,8177,9948,1771,0.663039,0.663039,0.663036,0.003794,0.663039,19
random,12648492,153,29,8365,9970,1605,0.615923,0.615923,0.615918,0.002050,0.615923,12
random,12648492,151,31,8232,9978,1746,0.663039,0.663039,0.663035,0.003910,0.663039,18
random,12648492,154,17,8369,9999,1630,0.608897,0.608897,0.608890,0.002490,0.608897,12
random,12648493,9,9,0,1339,1339,0.500000,0.500000,0.500000,0.000000,0.500000,10
random,12648493,30,30,0,1341,1341,0.501074,0.501074,0.501077,0.000000,0.501074,14
random,12648493,8,8,0,1344,1344,0.502556,0.502556,0.502559,0.000000,0.502556,14
random,12648493,4,4,0,1345,1345,0.503313,0.503313,0.503313,0.001245,0.503313,11
random,12648493,11,11,0,1353,1353,0.500528,0.500528,0.500531,0.000000,0.500528,10
random,12648493,22,22,0,1369,1369,0.500000,0.500000,0.500000,0.000000,0.500000,15
random,12648493,31,31,0,1371,1371,0.515927,0.515927,0.515930,0.000000,0.515927,15
random,12648493,18,18,0,1374,1374,0.510285,0.510285,0.510293,0.000000,0.510285,11
random,12648493,12,12,0,1375,1375,0.500978,0.500978,0.500977,0.000000,0.500978,11
random,12648493,27,27,0,1379,1379,0.520188,0.520187,0.520197,0.000000,0.520187,15
random,12648493,28,28,0,1381,1381,0.505841,0.505841,0.505842,0.001563,0.505841,15
random,12648493,6,6,0,1389,1389,0.520484,0.520484,0.520487,0.000000,0.520484,12
random,12648493,13,13,0,1392,1392,0.520195,0.520195,0.520199,0.000000,0.520195,11
random,12648493,29,29,0,1396,1396,0.528447,0.528447,0.528443,0.002417,0.528447,15
random,12648493,14,14,0,1403,1403,0.532020,0.532020,0.532024,0.000000,0.532020,12
random,12648493,24,24,0,1403,1403,0.532019,0.532019,0.532024,0.000000,0.532019,11
random,12648493,19,19,0,1405,1405,0.527269,0.527269,0.527278,0.000000,0.527269,15
random,12648493,1,1,0,1411,1411,0.515221,0.515221,0.515215,0.001875,0.515221,12
random,12648493,21,21,0,1411,1411,0.522307,0.522307,0.522299,0.002831,0.522307,11
random,12648493,20,20,0,1421,1421,0.523414,0.523414,0.523418,0.000000,0.523414,12
random,12648493,15,15,0,1422,1422,0.540805,0.540805,0.540812,0.000000,0.540805,11
random,12648493,2,2,0,1428,1428,0.518237,0.518237,0.518245,0.000000,0.518237,15
random,12648493,5,5,0,1430,1430,0.529876,0.529876,0.529867,0.002310,0.529876,11
random,12648493,3,3,0,1431,1431,0.545158,0.545158,0.545162,0.000000,0.545158,15
random,12648493,10,10,0,1433,1433,0.518445,0.518445,0.518438,0.003365,0.518445,15
random,12648493,25,25,0,1433,1433,0.542409,0.542409,0.542415,0.000000,0.542409,11
random,12648493,7,7,0,1435,1435,0.530547,0.530547,0.530538,0.003731,0.530547,12
random,12648493,23,23,0,1436,1436,0.524957,0.524958,0.524962,0.000000,0.524958,11
random,12648493,17,17,0,1452,1452,0.546078,0.546078,0.546081,0.000000,0.546078,16
random,12648493,0,0,0,1464,1464,0.530231,0.530231,0.530228,0.002762,0.530231,16
random,12648493,26,26,0,1500,1500,0.557643,0.557644,0.557635,0.003330,0.557643,15
random,12648493,16,16,0,1949,1949,0.718930,0.718930,0.718916,0.002950,0.718930,20
random,12648493,33,30,1342,2787,1445,0.551264,0.551264,0.551269,0.000000,0.551264,15
random,12648493,55,3,1432,2877,1445,0.551264,0.551264,0.551269,0.000000,0.551264,11
random,12648493,35,4,1346,2932,1586,0.608897,0.608897,0.608890,0.002601,0.608897,13
random,12648493,36,11,1354,2940,1586,0.608897,0.608897,0.608890,0.002601,0.608897,17
random,12648493,47,24,1404,3009,1605,0.615923,0.615923,0.615918,0.002050,0.615923,17
random,12648493,56,10,1434,3020,1586,0.608897,0.608897,0.608890,0.002601,0.608897,13
random,12648493,48,19,1406,3052,1646,0.620806,0.620806,0.620800,0.002508,0.620806,18
random,12648493,59,23,1437,3084,1647,0.608897,0.608897,0.608890,0.002435,0.608897,17
random,12648493,34,8,1345,3112,1767,0.663039,0.663039,0.663036,0.003814,0.663039,19
random,12648493,42,28,1382,3128,1746,0.663039,0.663039,0.663035,0.003910,0.663039,14
random,12648493,57,25,1434,3146,1712,0.638599,0.638599,0.638604,0.000457,0.638599,13
random,12648493,46,14,1404,3150,1746,0.663039,0.663039,0.663035,0.003910,0.663039,13
random,12648493,53,2,1429,3184,1755,0.663039,0.663039,0.663036,0.003872,0.663039,14
random,12648493,54,5,1431,3199,1768,0.663039,0.663039,0.663036,0.003814,0.663039,15
random,12648493,40,12,1376,3212,1836,0.684698,0.684698,0.684693,0.002537,0.684698,15
random,12648493,50,21,1412,3220,1808,0.663039,0.663039,0.663037,0.003629,0.663039,19
random,12648493,58,7,1436,3232,1796,0.663039,0.663039,0.663037,0.003690,0.663039,14
random,12648493,37,22,1370,3296,1926,0.713272,0.713272,0.713260,0.002086,0.713272,20
random,12648493,45,29,1397,3323,1926,0.713272,0.713272,0.713260,0.002086,0.713272,15
random,12648493,49,1,1412,3345,1933,0.713272,0.713272,0.713260,0.002072,0.713272,21
random,12648493,44,13,1393,3364,1971,0.713272,0.713272,0.713260,0.002028,0.713272,21
random,12648493,39,18,1375,3481,2106,0.752957,0.752957,0.752939,0.005144,0.752957,23
random,12648493,43,6,1390,3533,2143,0.752957,0.752957,0.752939,0.005080,0.752957,18
random,12648493,61,0,1465,3603,2138,0.752957,0.752957,0.752939,0.005092,0.752957,23
random,12648493,62,26,1501,3616,2115,0.752957,0.752957,0.752939,0.005127,0.752957,17
random,12648493,32,9,1340,4235,2895,0.869718,0.869718,0.869710,0.006215,0.869718,31
random,12648493,41,27,1380,4252,2872,0.869718,0.869718,0.869710,0.006186,0.869718,23
random,12648493,51,20,1422,4260,2838,0.869718,0.869718,0.869711,0.006128,0.869718,22
random,12648493,52,15,1423,4261,2838,0.869718,0.869718,0.869711,0.006128,0.869718,23
random,12648493,60,17,1453,4291,2838,0.869718,0.869718,0.869711,0.006128,0.869718,22
random,12648493,38,31,1372,4309,2937,0.880776,0.880776,0.880782,0.000000,0.880776,31
random,12648493,72,8,3113,4618,1505,0.551264,0.551264,0.551269,0.000000,0.551264,16
random,12648493,66,4,2933,4721,1788,0.663039,0.663039,0.663037,0.003719,0.663039,19
random,12648493,67,11,2941,4751,1810,0.663039,0.663039,0.663037,0.003617,0.663039,14
random,12648493,63,16,1950,4805,2855,0.869718,0.869718,0.869711,0.006157,0.869718,22
random,12648493,70,19,3053,4807,1754,0.663039,0.663039,0.663036,0.003872,0.663039,14
random,12648493,80,7,3233,4819,1586,0.608897,0.608897,0.608890,0.002601,0.608897,13
random,12648493,69,10,3021,4822,1801,0.663039,0.663039,0.663037,0.003658,0.663039,14
random,12648493,64,30,2788,4885,2097,0.752957,0.752957,0.752939,0.005156,0.752957,16
random,12648493,81,22,3297,4888,1591,0.608897,0.608897,0.608890,0.002584,0.608897,13
random,12648493,76,2,3185,4931,1746,0.663039,0.663039,0.663035,0.003910,0.663039,14
random,12648493,65,3,2878,4975,2097,0.752957,0.752957,0.752939,0.005156,0.752957,17
random,12648493,83,1,3346,5006,1660,0.621854,0.621854,0.621841,0.003751,0.621854,17
random,12648493,85,18,3482,5228,1746,0.663039,0.663039,0.663035,0.003910,0.663039,19
random,12648493,84,13,3365,5235,1870,0.684698,0.684698,0.684693,0.002537,0.684698,15
random,12648493,74,25,3147,5244,2097,0.752957,0.752957,0.752939,0.005156,0.752957,22
random,12648493,87,0,3604,5248,1644,0.608897,0.608897,0.608890,0.002448,0.608897,17
random,12648493,86,6,3534,5280,1746,0.663039,0.663039,0.663035,0.003910,0.663039,19
random,12648493,88,26,3617,5777,2160,0.752957,0.752957,0.752939,0.005063,0.752957,17
random,12648493,68,24,3010,5848,2838,0.869718,0.869718,0.869711,0.006128,0.869718,30
random,12648493,94,31,4310,5914,1604,0.608897,0.608897,0.608890,0.002555,0.608897,13
random,12648493,73,28,3129,5967,2838,0.869718,0.869718,0.869711,0.006128,0.869718,23
random,12648493,71,23,3085,6040,2955,0.880776,0.880776,0.880782,0.000000,0.880776,31
random,12648493,78,12,3213,6051,2838,0.869718,0.869718,0.869711,0.006128,0.869718,30
random,12648493,77,5,3200,6082,2882,0.869718,0.869718,0.869710,0.006196,0.869718,30
random,12648493,75,14,3151,6088,2937,0.880776,0.880776,0.880782,0.000000,0.880776,31
random,12648493,82,29,3324,6162,2838,0.869718,0.869718,0.869711,0.006128,0.869718,23
random,12648493,89,9,4236,6162,1926,0.713272,0.713272,0.713260,0.002086,0.713272,16
random,12648493,79,21,3221,6177,2956,0.880776,0.880776,0.880782,0.000000,0.880776,31
random,12648493,96,4,4722,6208,1486,0.551264,0.551264,0.551269,0.000000,0.551264,13
random,12648493,91,20,4261,6247,1986,0.713272,0.713272,0.713260,0.002013,0.713272,16
random,12648493,93,17,4292,6250,1958,0.713272,0.713272,0.713260,0.002057,0.713272,16
random,12648493,102,30,4886,6472,1586,0.608897,0.608897,0.608890,0.002601,0.608897,13
random,12648493,97,11,4752,6586,1834,0.684698,0.684698,0.684693,0.002537,0.684698,16
random,12648493,106,1,5007,6661,1654,0.621854,0.621854,0.621841,0.003735,0.621854,18
random,12648493,99,19,4808,6744,1936,0.713272,0.713272,0.713260,0.002072,0.713272,21
random,12648493,95,8,4619,6745,2126,0.752957,0.752957,0.752939,0.005109,0.752957,23
random,12648493,101,10,4823,6813,1990,0.713272,0.713272,0.713260,0.002013,0.713272,21
random,12648493,107,18,5229,6815,1586,0.608897,0.608897,0.608890,0.002601,0.608897,17
random,12648493,109,25,5245,6866,1621,0.621854,0.621854,0.621841,0.003634,0.621854,17
random,12648493,98,16,4806,6961,2155,0.752957,0.752957,0.752939,0.005057,0.752957,23
random,12648493,100,7,4820,6971,2151,0.752957,0.752957,0.752939,0.005068,0.752957,17
random,12648493,92,15,4262,7105,2843,0.869718,0.869718,0.869711,0.006142,0.869718,22
random,12648493,90,27,4253,7119,2866,0.869718,0.869718,0.869710,0.006176,0.869718,23
random,12648493,110,0,5249,7176,1927,0.713272,0.713272,0.713260,0.002086,0.713272,21
random,12648493,108,13,5236,7379,2143,0.752957,0.752957,0.752939,0.005080,0.752957,17
random,12648493,111,6,5281,7403,2122,0.752957,0.752957,0.752939,0.005115,0.752957,17
random,12648493,113,24,5849,7435,1586,0.608897,0.608897,0.608890,0.002601,0.608897,16
random,12648493,118,5,6083,7732,1649,0.631717,0.631718,0.631714,0.001802,0.631718,18
random,12648493,103,22,4889,7747,2858,0.869718,0.869718,0.869711,0.006162,0.869718,30
random,12648493,121,9,6163,7772,1609,0.608897,0.608897,0.608890,0.002537,0.608897,13
random,12648493,116,23,6041,7790,1749,0.663039,0.663039,0.663035,0.003899,0.663039,14
random,12648493,115,28,5968,7826,1858,0.684698,0.684698,0.684693,0.002537,0.684698,20
random,12648493,117,12,6052,7846,1794,0.663039,0.663039,0.663037,0.003695,0.663039,19
random,12648493,104,2,4932,7869,2937,0.880776,0.880776,0.880782,0.000000,0.880776,31
random,12648493,122,21,6178,7903,1725,0.638599,0.638599,0.638603,0.000961,0.638599,18
random,12648493,123,4,6209,7929,1720,0.638599,0.638599,0.638603,0.000791,0.638599,18
random,12648493,105,3,4976,7940,2964,0.880776,0.880776,0.880783,0.000000,0.880776,23
random,12648493,119,14,6089,8015,1926,0.713272,0.713272,0.713260,0.002086,0.713272,16
random,12648493,129,19,6745,8190,1445,0.551264,0.551264,0.551269,0.000000,0.551264,14
random,12648493,131,10,6814,8274,1460,0.551264,0.551264,0.551269,0.000000,0.551264,12
random,12648493,127,11,6587,8534,1947,0.713272,0.713272,0.713260,0.002072,0.713272,16
random,12648493,112,26,5778,8638,2860,0.869718,0.869718,0.869711,0.006167,0.869718,24
random,12648493,138,0,7177,8685,1508,0.551264,0.551264,0.551269,0.000000,0.551264,12
random,12648493,114,31,5915,8753,2838,0.869718,0.869718,0.869711,0.006128,0.869718,22
random,12648493,133,25,6867,8804,1937,0.713272,0.713272,0.713260,0.002072,0.713272,15
random,12648493,134,16,6962,8888,1926,0.713272,0.713272,0.713260,0.002086,0.713272,20
random,12648493,132,18,6816,8917,2101,0.752957,0.752957,0.752939,0.005144,0.752957,17
random,12648493,141,24,7436,9080,1644,0.621854,0.621854,0.621841,0.003699,0.621854,12
random,12648493,125,17,6251,9089,2838,0.869718,0.869718,0.869711,0.006128,0.869718,30
random,12648493,124,20,6248,9104,2856,0.869718,0.869718,0.869711,0.006157,0.869718,30
random,12648493,139,13,7380,9126,1746,0.663039,0.663039,0.663035,0.003910,0.663039,18
random,12648493,120,29,6163,9139,2976,0.880776,0.880776,0.880783,0.000000,0.880776,24
random,12648493,136,15,7106,9263,2157,0.752957,0.752957,0.752939,0.005057,0.752957,18
random,12648493,126,30,6473,9311,2838,0.869718,0.869718,0.869711,0.006128,0.869718,23
random,12648493,145,23,7791,9426,1635,0.621854,0.621854,0.621841,0.003674,0.621854,17
random,12648493,140,6,7404,9547,2143,0.752957,0.752957,0.752939,0.005080,0.752957,16
random,12648493,149,21,7904,9567,1663,0.615923,0.615923,0.615917,0.001938,0.615923,17
random,12648493,130,8,6746,9612,2866,0.869718,0.869718,0.869710,0.006176,0.869718,23
random,12648493,128,1,6662,9632,2970,0.880776,0.880776,0.880783,0.000000,0.880776,23
random,12648493,143,22,7748,9681,1933,0.713272,0.713272,0.713260,0.002072,0.713272,20
random,12648493,135,7,6972,9810,2838,0.869718,0.869718,0.869711,0.006128,0.869718,30
random,12648493,151,3,7941,9818,1877,0.684698,0.684698,0.684693,0.002537,0.684698,15
random,12648493,142,5,7733,9858,2125,0.752957,0.752957,0.752939,0.005109,0.752957,18
random,12648493,150,4,7930,9872,1942,0.713272,0.713272,0.713260,0.002086,0.713272,21
random,12648493,137,27,7120,9958,2838,0.869718,0.869718,0.869711,0.006128,0.869718,30
random,12648493,152,14,8016,9971,1955,0.713272,0.713272,0.713260,0.002057,0.713272,16
random,12648493,146,28,7827,9977,2150,0.752957,0.752957,0.752939,0.005068,0.752957,23
random,12648493,148,2,7870,9985,2115,0.752957,0.752957,0.752939,0.005127,0.752957,23
random,12648494,6,6,0,1339,1339,0.500005,0.500005,0.500001,0.001078,0.500005,10
random,12648494,22,22,0,1339,1339,0.500000,0.500000,0.500000,0.000000,0.500000,10
random,12648494,23,23,0,1339,1339,0.500008,0.500008,0.500001,0.001221,0.500008,11
random,12648494,26,26,0,1339,1339,0.500000,0.500000,0.500000,0.000000,0.500000,10
random,12648494,1,1,0,1343,1343,0.501898,0.501898,0.501893,0.002064,0.501898,14
random,12648494,8,8,0,1353,1353,0.500000,0.500000,0.500000,0.000000,0.500000,10
random,12648494,29,29,0,1356,1356,0.508771,0.508771,0.508772,0.000913,0.508771,14
random,12648494,18,18,0,1358,1358,0.504601,0.504601,0.504599,0.000000,0.504601,15
random,12648494,24,24,0,1360,1360,0.500006,0.500006,0.500001,0.001145,0.500006,15
random,12648494,0,0,0,1364,1364,0.513075,0.513075,0.513067,0.002658,0.513075,14
random,12648494,4,4,0,1367,1367,0.514488,0.514488,0.514486,0.002163,0.514488,11
random,12648494,28,28,0,1371,1371,0.516064,0.516064,0.516057,0.003093,0.516064,15
random,12648494,17,17,0,1374,1374,0.500000,0.500000,0.500000,0.000000,0.500000,11
random,12648494,15,15,0,1375,1375,0.500033,0.500033,0.500039,0.000000,0.500033,11
random,12648494,31,31,0,1381,1381,0.515683,0.515683,0.515686,0.000000,0.515683,15
random,12648494,13,13,0,1386,1386,0.523052,0.523052,0.523054,0.001413,0.523052,12
random,12648494,27,27,0,1388,1388,0.524603,0.524603,0.524598,0.002057,0.524603,11
random,12648494,5,5,0,1389,1389,0.510448,0.510448,0.510441,0.002842,0.510448,12
random,12648494,30,30,0,1389,1389,0.523654,0.523654,0.523660,0.000000,0.523654,15
random,12648494,14,14,0,1392,1392,0.502701,0.502701,0.502691,0.003059,0.502701,11
random,12648494,3,3,0,1393,1393,0.526918,0.526918,0.526917,0.002316,0.526918,15
random,12648494,16,16,0,1405,1405,0.514378,0.514378,0.514384,0.000000,0.514378,15
random,12648494,2,2,0,1416,1416,0.538026,0.538026,0.538025,0.000000,0.538026,12
random,12648494,25,25,0,1418,1418,0.539202,0.539202,0.539200,0.001938,0.539202,14
random,12648494,7,7,0,1421,1421,0.511004,0.511004,0.511003,0.002177,0.511004,11
random,12648494,10,10,0,1425,1425,0.511278,0.511278,0.511286,0.000000,0.511278,11
random,12648494,11,11,0,1426,1426,0.515435,0.515435,0.515441,0.000000,0.515435,15
random,12648494,9,9,0,1433,1433,0.530832,0.530832,0.530827,0.001119,0.530832,15
random,12648494,20,20,0,1436,1436,0.517230,0.517230,0.517228,0.000622,0.517230,11
random,12648494,21,21,0,1466,1466,0.560670,0.560670,0.560669,0.002224,0.560669,16
random,12648494,19,19,0,1470,1470,0.543060,0.543060,0.543049,0.004125,0.543060,15
random,12648494,12,12,0,1601,1601,0.598494,0.598494,0.598498,0.000000,0.598494,12
random,12648494,37,8,1354,2840,1486,0.551264,0.551264,0.551269,0.000000,0.551264,16
random,12648494,52,3,1394,2846,1452,0.551264,0.551264,0.551269,0.000000,0.551264,16
random,12648494,39,18,1359,2945,1586,0.608897,0.608897,0.608890,0.002601,0.608897,13
random,12648494,40,24,1361,2947,1586,0.608897,0.608897,0.608890,0.002601,0.608897,17
random,12648494,38,29,1357,3032,1675,0.638599,0.638599,0.638605,0.000000,0.638599,18
random,12648494,55,25,1419,3040,1621,0.621854,0.621854,0.621841,0.003634,0.621854,12
random,12648494,33,22,1340,3087,1747,0.663039,0.663039,0.663035,0.003910,0.663039,16
random,12648494,53,16,1406,3152,1746,0.663039,0.663039,0.663035,0.003910,0.663039,19
random,12648494,36,1,1344,3185,1841,0.684698,0.684698,0.684693,0.002537,0.684698,15
random,12648494,45,15,1376,3212,1836,0.684698,0.684698,0.684693,0.002537,0.684698,15
random,12648494,50,30,1390,3225,1835,0.684698,0.684698,0.684693,0.002537,0.684698,19
random,12648494,51,14,1393,3271,1878,0.684698,0.684698,0.684693,0.002537,0.684698,20
random,12648494,34,23,1340,3273,1933,0.713272,0.713272,0.713260,0.002072,0.713272,20
random,12648494,32,6,1340,3281,1941,0.713272,0.713272,0.713260,0.002086,0.713272,20
random,12648494,42,4,1368,3341,1973,0.713272,0.713272,0.713260,0.002028,0.713272,21
random,12648494,49,5,1390,3345,1955,0.713272,0.713272,0.713260,0.002057,0.713272,16
random,12648494,63,12,1602,3361,1759,0.663039,0.663039,0.663036,0.003852,0.663039,17
random,12648494,41,0,1365,3462,2097,0.752957,0.752957,0.752939,0.005156,0.752957,17
random,12648494,59,9,1434,3555,2121,0.752957,0.752957,0.752939,0.005121,0.752957,18
random,12648494,61,21,1467,3564,2097,0.752957,0.752957,0.752939,0.005156,0.752957,22
random,12648494,56,7,1422,3584,2162,0.752957,0.752957,0.752939,0.005057,0.752957,23
random,12648494,62,19,1471,3584,2113,0.752957,0.752957,0.752939,0.005133,0.752957,17
random,12648494,43,28,1372,4210,2838,0.869718,0.869718,0.869711,0.006128,0.869718,30
random,12648494,47,13,1387,4225,2838,0.869718,0.869718,0.869711,0.006128,0.869718,22
random,12648494,44,17,1375,4231,2856,0.869718,0.869718,0.869711,0.006157,0.869718,31
random,12648494,46,31,1382,4246,2864,0.869718,0.869718,0.869710,0.006171,0.869718,23
random,12648494,58,11,1427,4286,2859,0.869718,0.869718,0.869711,0.006162,0.869718,30
random,12648494,54,2,1417,4294,2877,0.869718,0.869718,0.869710,0.006191,0.869718,22
random,12648494,60,20,1437,4303,2866,0.869718,0.869718,0.869710,0.006176,0.869718,30
random,12648494,57,10,1426,4321,2895,0.869718,0.869718,0.869710,0.006215,0.869718,24
random,12648494,48,27,1389,4331,2942,0.880776,0.880776,0.880782,0.000000,0.880776,31
random,12648494,35,26,1340,4332,2992,0.880776,0.880776,0.880783,0.000000,0.880776,24
random,12648494,67,24,2948,4618,1670,0.638599,0.638599,0.638605,0.000000,0.638599,18
random,12648494,64,8,2841,4702,1861,0.684698,0.684698,0.684693,0.002537,0.684698,19
random,12648494,71,16,3153,4759,1606,0.615923,0.615923,0.615918,0.002043,0.615923,17
random,12648494,65,3,2847,4773,1926,0.713272,0.713272,0.713260,0.002086,0.713272,20
