condition,baseline_type,seed,selection_enabled,juvenile_enabled,snapshot_step,death_count,normalized_step,loo_c_score,g_scene,pairwise_entropy,ji_score,unique_bins
random,log_random_filtered,3870294018,1,1,9480,1504,0.790000,0.336228,-6.680727,4.193733,0.166712,14.000
random,log_random_filtered,3870294018,1,1,9490,1505,0.790833,0.325587,-6.501464,4.174988,0.166800,14.000
random,log_random_filtered,3870294018,1,1,9500,1507,0.791667,0.339066,-6.364937,4.108505,0.173007,13.000
random,log_random_filtered,3870294018,1,1,9510,1510,0.792500,0.326789,-6.069216,4.135967,0.175450,14.000
random,log_random_filtered,3870294018,1,1,9520,1511,0.793333,0.352306,-6.172346,4.092015,0.176989,14.000
random,log_random_filtered,3870294018,1,1,9530,1515,0.794167,0.302444,-7.393375,4.290514,0.125203,15.000
random,log_random_filtered,3870294018,1,1,9540,1516,0.795000,0.314691,-7.368259,4.325171,0.131451,15.000
random,log_random_filtered,3870294018,1,1,9550,1517,0.795833,0.293552,-7.860544,4.414760,0.134653,15.000
random,log_random_filtered,3870294018,1,1,9560,1517,0.796667,0.293552,-7.860544,4.414760,0.134653,15.000
random,log_random_filtered,3870294018,1,1,9570,1520,0.797500,0.252947,-7.651945,4.498685,0.139381,15.000
random,log_random_filtered,3870294018,1,1,9580,1522,0.798333,0.275231,-6.864021,4.510237,0.142042,15.000
random,log_random_filtered,3870294018,1,1,9590,1525,0.799167,0.267327,-7.291344,4.366735,0.132214,14.000
random,log_random_filtered,3870294018,1,1,9600,1527,0.800000,0.253783,-6.695677,4.379939,0.128257,14.000
random,log_random_filtered,3870294018,1,1,9610,1527,0.800833,0.273488,-7.563207,4.478412,0.132462,15.000
random,log_random_filtered,3870294018,1,1,9620,1528,0.801667,0.266533,-7.266768,4.416288,0.126205,15.000
random,log_random_filtered,3870294018,1,1,9630,1530,0.802500,0.270467,-6.948930,4.390350,0.125113,15.000
random,log_random_filtered,3870294018,1,1,9640,1532,0.803333,0.271409,-7.434762,4.413457,0.127399,15.000
random,log_random_filtered,3870294018,1,1,9650,1533,0.804167,0.271770,-7.579191,4.413457,0.120230,15.000
random,log_random_filtered,3870294018,1,1,9660,1535,0.805000,0.266367,-6.324250,4.348549,0.127375,14.000
random,log_random_filtered,3870294018,1,1,9670,1539,0.805833,0.262430,-6.808267,4.356769,0.170775,14.000
random,log_random_filtered,3870294018,1,1,9680,1539,0.806667,0.264571,-7.398264,4.481242,0.154966,15.000
random,log_random_filtered,3870294018,1,1,9690,1539,0.807500,0.264571,-7.398264,4.481242,0.154966,15.000
random,log_random_filtered,3870294018,1,1,9700,1542,0.808333,0.270378,-6.440529,4.327127,0.155996,14.000
random,log_random_filtered,3870294018,1,1,9710,1544,0.809167,0.284947,-7.329211,4.425735,0.159800,13.000
random,log_random_filtered,3870294018,1,1,9720,1546,0.810000,0.270443,-6.991026,4.409822,0.131979,14.000
random,log_random_filtered,3870294018,1,1,9730,1546,0.810833,0.270443,-6.991026,4.409822,0.131979,14.000
random,log_random_filtered,3870294018,1,1,9740,1548,0.811667,0.305128,-5.715495,4.204807,0.132649,13.000
random,log_random_filtered,3870294018,1,1,9750,1552,0.812500,0.299312,-6.989539,4.339930,0.138229,15.000
random,log_random_filtered,3870294018,1,1,9760,1554,0.813333,0.295118,-8.000193,4.192577,0.168675,15.000
random,log_random_filtered,3870294018,1,1,9770,1556,0.814167,0.289591,-5.655632,4.076540,0.168509,13.000
random,log_random_filtered,3870294018,1,1,9780,1559,0.815000,0.306236,-5.711922,4.170182,0.186566,13.000
random,log_random_filtered,3870294018,1,1,9790,1560,0.815833,0.290929,-7.209268,4.209645,0.200431,14.000
random,log_random_filtered,3870294018,1,1,9800,1560,0.816667,0.290929,-7.209268,4.209645,0.200431,14.000
random,log_random_filtered,3870294018,1,1,9810,1560,0.817500,0.290929,-7.209268,4.209645,0.200431,14.000
random,log_random_filtered,3870294018,1,1,9820,1562,0.818333,0.289479,-6.941877,4.380102,0.160749,14.000
random,log_random_filtered,3870294018,1,1,9830,1563,0.819167,0.290271,-7.416158,4.403206,0.148848,14.000
random,log_random_filtered,3870294018,1,1,9840,1565,0.820000,0.267090,-6.852301,4.462498,0.156532,15.000
random,log_random_filtered,3870294018,1,1,9850,1567,0.820833,0.273957,-6.870429,4.407567,0.172304,15.000
random,log_random_filtered,3870294018,1,1,9860,1570,0.821667,0.273070,-6.892849,4.393184,0.163790,15.000
random,log_random_filtered,3870294018,1,1,9870,1571,0.822500,0.304435,-6.613690,4.377271,0.166971,15.000
random,log_random_filtered,3870294018,1,1,9880,1574,0.823333,0.324058,-6.465126,4.293571,0.179904,15.000
random,log_random_filtered,3870294018,1,1,9890,1574,0.824167,0.324058,-6.465126,4.293571,0.179904,15.000
random,log_random_filtered,3870294018,1,1,9900,1575,0.825000,0.310123,-7.016567,4.358527,0.178673,15.000
random,log_random_filtered,3870294018,1,1,9910,1576,0.825833,0.310922,-7.501974,4.400376,0.155362,15.000
random,log_random_filtered,3870294018,1,1,9920,1581,0.826667,0.284457,-8.414045,4.400376,0.146335,15.000
random,log_random_filtered,3870294018,1,1,9930,1581,0.827500,0.284457,-8.414045,4.400376,0.146335,15.000
random,log_random_filtered,3870294018,1,1,9940,1583,0.828333,0.308815,-7.163047,4.368550,0.172241,15.000
random,log_random_filtered,3870294018,1,1,9950,1584,0.829167,0.296557,-7.702552,4.380102,0.170137,15.000
random,log_random_filtered,3870294018,1,1,9960,1587,0.830000,0.286529,-8.276324,4.220622,0.172911,15.000
random,log_random_filtered,3870294018,1,1,9970,1588,0.830833,0.255016,-8.428457,4.365717,0.166799,15.000
random,log_random_filtered,3870294018,1,1,9980,1588,0.831667,0.255016,-8.428457,4.365717,0.166799,15.000
random,log_random_filtered,3870294018,1,1,9990,1591,0.832500,0.246503,-9.266732,4.478411,0.201382,15.000
random,log_random_filtered,3870294018,1,1,10000,1592,0.833333,0.254053,-8.344623,4.497156,0.179619,15.000
random,log_random_filtered,3870294018,1,1,10010,1594,0.834167,0.264265,-9.258471,4.481243,0.172712,15.000
random,log_random_filtered,3870294018,1,1,10020,1595,0.835000,0.269510,-9.325535,4.437865,0.196050,15.000
random,log_random_filtered,3870294018,1,1,10030,1599,0.835833,0.283736,-7.653089,4.307954,0.179061,15.000
random,log_random_filtered,3870294018,1,1,10040,1601,0.836667,0.306699,-6.808528,4.354166,0.153342,15.000
random,log_random_filtered,3870294018,1,1,10050,1601,0.837500,0.306699,-6.808528,4.354166,0.153342,15.000
random,log_random_filtered,3870294018,1,1,10060,1602,0.838333,0.291408,-6.654534,4.419120,0.132713,15.000
random,log_random_filtered,3870294018,1,1,10070,1603,0.839167,0.335615,-6.016942,4.391655,0.159645,14.000
random,log_random_filtered,3870294018,1,1,10080,1604,0.840000,0.352481,-5.972637,4.322340,0.168691,14.000
random,log_random_filtered,3870294018,1,1,10090,1607,0.840833,0.388674,-4.304776,4.158726,0.205674,13.000
random,log_random_filtered,3870294018,1,1,10100,1607,0.841667,0.372272,-4.949058,4.245831,0.209206,14.000
random,log_random_filtered,3870294018,1,1,10110,1609,0.842500,0.385426,-3.744380,4.105915,0.229440,13.000
random,log_random_filtered,3870294018,1,1,10120,1609,0.843333,0.374171,-4.722300,4.165113,0.209808,14.000
random,log_random_filtered,3870294018,1,1,10130,1613,0.844167,0.319183,-4.395341,4.049806,0.191128,12.000
random,log_random_filtered,3870294018,1,1,10140,1614,0.845000,0.300437,-6.284892,4.411927,0.165777,14.000
random,log_random_filtered,3870294018,1,1,10150,1616,0.845833,0.292467,-5.041654,4.345313,0.155712,13.000
random,log_random_filtered,3870294018,1,1,10160,1617,0.846667,0.316166,-5.933048,4.354165,0.205647,14.000
random,log_random_filtered,3870294018,1,1,10170,1618,0.847500,0.317026,-5.052839,4.261113,0.230893,13.000
random,log_random_filtered,3870294018,1,1,10180,1620,0.848333,0.339453,-5.984621,4.342035,0.236665,14.000
random,log_random_filtered,3870294018,1,1,10190,1621,0.849167,0.339133,-6.117691,4.342036,0.235996,14.000
random,log_random_filtered,3870294018,1,1,10200,1623,0.850000,0.290031,-5.779758,4.319507,0.215166,14.000
random,log_random_filtered,3870294018,1,1,10210,1624,0.850833,0.288359,-6.385724,4.319507,0.216184,14.000
random,log_random_filtered,3870294018,1,1,10220,1626,0.851667,0.326103,-4.974329,4.198335,0.271883,13.000
random,log_random_filtered,3870294018,1,1,10230,1627,0.852500,0.315663,-6.240192,4.276127,0.246525,14.000
random,log_random_filtered,3870294018,1,1,10240,1628,0.853333,0.321660,-6.675025,4.280488,0.235391,14.000
random,log_random_filtered,3870294018,1,1,10250,1630,0.854167,0.303225,-6.756029,4.276126,0.239000,15.000
random,log_random_filtered,3870294018,1,1,10260,1631,0.855000,0.317784,-5.561691,4.153743,0.269498,14.000
random,log_random_filtered,3870294018,1,1,10270,1634,0.855833,0.329089,-5.655789,4.162858,0.285864,14.000
random,log_random_filtered,3870294018,1,1,10280,1638,0.856667,0.308715,-6.454461,4.247509,0.261626,14.000
random,log_random_filtered,3870294018,1,1,10290,1640,0.857500,0.308335,-7.057011,4.303742,0.254163,14.000
random,log_random_filtered,3870294018,1,1,10300,1641,0.858333,0.298748,-7.109037,4.391077,0.211531,14.000
random,log_random_filtered,3870294018,1,1,10310,1642,0.859167,0.297320,-6.418668,4.375165,0.188623,14.000
random,log_random_filtered,3870294018,1,1,10320,1644,0.860000,0.296136,-5.812828,4.403207,0.173844,15.000
random,log_random_filtered,3870294018,1,1,10330,1647,0.860833,0.296890,-5.481311,4.327127,0.170293,14.000
random,log_random_filtered,3870294018,1,1,10340,1649,0.861667,0.301993,-4.629239,4.317160,0.181462,14.000
random,log_random_filtered,3870294018,1,1,10350,1649,0.862500,0.301345,-5.627105,4.469691,0.173142,15.000
random,log_random_filtered,3870294018,1,1,10360,1651,0.863333,0.317523,-5.786688,4.388824,0.195117,15.000
random,log_random_filtered,3870294018,1,1,10370,1652,0.864167,0.328091,-5.314560,4.282535,0.208163,14.000
random,log_random_filtered,3870294018,1,1,10380,1655,0.865000,0.335657,-4.472486,4.080998,0.219105,13.000
random,log_random_filtered,3870294018,1,1,10390,1657,0.865833,0.331509,-5.539615,4.154714,0.220063,13.000
random,log_random_filtered,3870294018,1,1,10400,1658,0.866667,0.340915,-5.686170,4.228390,0.197316,13.000
random,log_random_filtered,3870294018,1,1,10410,1661,0.867500,0.326014,-5.524791,4.147013,0.178405,12.000
random,log_random_filtered,3870294018,1,1,10420,1663,0.868333,0.306274,-5.574955,4.170182,0.182023,13.000
random,log_random_filtered,3870294018,1,1,10430,1666,0.869167,0.348363,-5.234977,4.084821,0.168841,15.000
random,log_random_filtered,3870294018,1,1,10440,1666,0.870000,0.348363,-5.234977,4.084821,0.168841,15.000
random,log_random_filtered,3870294018,1,1,10450,1668,0.870833,0.352388,-5.165074,4.283320,0.166297,15.000
random,log_random_filtered,3870294018,1,1,10460,1670,0.871667,0.364866,-4.397768,4.232750,0.183809,15.000
random,log_random_filtered,3870294018,1,1,10470,1672,0.872500,0.384276,-3.936243,4.064560,0.197996,14.000
random,log_random_filtered,3870294018,1,1,10480,1673,0.873333,0.357902,-5.475298,4.255855,0.207690,14.000
random,log_random_filtered,3870294018,1,1,10490,1673,0.874167,0.357902,-5.475298,4.255855,0.207690,14.000
random,log_random_filtered,3870294018,1,1,10500,1674,0.875000,0.343377,-5.532805,4.281792,0.191423,14.000
random,log_random_filtered,3870294018,1,1,10510,1676,0.875833,0.361300,-5.408668,4.325170,0.212349,14.000
random,log_random_filtered,3870294018,1,1,10520,1677,0.876667,0.341044,-5.209318,4.293991,0.211979,13.000
random,log_random_filtered,3870294018,1,1,10530,1680,0.877500,0.397099,-5.152700,4.257867,0.259488,13.000
random,log_random_filtered,3870294018,1,1,10540,1683,0.878333,0.364218,-4.761012,4.216020,0.278096,13.000
random,log_random_filtered,3870294018,1,1,10550,1685,0.879167,0.370912,-3.959803,4.188368,0.268883,13.000
random,log_random_filtered,3870294018,1,1,10560,1686,0.880000,0.353577,-4.683557,4.229826,0.251595,13.000
random,log_random_filtered,3870294018,1,1,10570,1688,0.880833,0.308006,-5.382718,4.243727,0.215852,12.000
random,log_random_filtered,3870294018,1,1,10580,1690,0.881667,0.330448,-5.298917,4.181604,0.189219,12.000
random,log_random_filtered,3870294018,1,1,10590,1692,0.882500,0.335678,-5.521286,4.320233,0.173104,13.000
random,log_random_filtered,3870294018,1,1,10600,1693,0.883333,0.340324,-5.078761,4.158498,0.181477,13.000
random,log_random_filtered,3870294018,1,1,10610,1693,0.884167,0.340324,-5.078761,4.158498,0.181477,13.000
random,log_random_filtered,3870294018,1,1,10620,1694,0.885000,0.351187,-4.886553,4.243727,0.181848,12.000
random,log_random_filtered,3870294018,1,1,10630,1696,0.885833,0.383639,-4.803806,4.211173,0.215644,12.000
random,log_random_filtered,3870294018,1,1,10640,1699,0.886667,0.343489,-5.826622,4.322339,0.173216,14.000
random,log_random_filtered,3870294018,1,1,10650,1700,0.887500,0.326705,-6.514802,4.346973,0.164519,15.000
random,log_random_filtered,3870294018,1,1,10660,1701,0.888333,0.323299,-6.138646,4.365718,0.192467,14.000
random,log_random_filtered,3870294018,1,1,10670,1703,0.889167,0.360606,-4.762012,4.240520,0.256241,13.000
random,log_random_filtered,3870294018,1,1,10680,1704,0.890000,0.360523,-5.474063,4.239365,0.294062,13.000
random,log_random_filtered,3870294018,1,1,10690,1705,0.890833,0.366871,-5.055692,4.250917,0.293567,13.000
random,log_random_filtered,3870294018,1,1,10700,1708,0.891667,0.367257,-4.154153,4.156320,0.263695,12.000
random,log_random_filtered,3870294018,1,1,10710,1711,0.892500,0.347571,-5.577841,4.274599,0.288829,12.000
random,log_random_filtered,3870294018,1,1,10720,1711,0.893333,0.347571,-5.577841,4.274599,0.288829,12.000
random,log_random_filtered,3870294018,1,1,10730,1711,0.894167,0.347571,-5.577841,4.274599,0.288829,12.000
random,log_random_filtered,3870294018,1,1,10740,1714,0.895000,0.343585,-5.155064,4.251146,0.251153,13.000
random,log_random_filtered,3870294018,1,1,10750,1716,0.895833,0.309749,-8.259543,4.317979,0.179669,15.000
random,log_random_filtered,3870294018,1,1,10760,1718,0.896667,0.318268,-7.827045,4.184435,0.170032,15.000
random,log_random_filtered,3870294018,1,1,10770,1718,0.897500,0.318268,-7.827045,4.184435,0.170032,15.000
random,log_random_filtered,3870294018,1,1,10780,1722,0.898333,0.299852,-5.762150,4.175165,0.183754,13.000
random,log_random_filtered,3870294018,1,1,10790,1723,0.899167,0.305297,-6.425549,4.268938,0.189568,14.000
random,log_random_filtered,3870294018,1,1,10800,1725,0.900000,0.295761,-5.862633,4.417591,0.169967,14.000
random,log_random_filtered,3870294018,1,1,10810,1726,0.900833,0.294605,-6.169432,4.421951,0.165164,15.000
random,log_random_filtered,3870294018,1,1,10820,1729,0.901667,0.318606,-6.358980,4.361358,0.142102,15.000
random,log_random_filtered,3870294018,1,1,10830,1729,0.902500,0.318606,-6.358980,4.361358,0.142102,15.000
random,log_random_filtered,3870294018,1,1,10840,1730,0.903333,0.302178,-6.800314,4.403208,0.137210,15.000
random,log_random_filtered,3870294018,1,1,10850,1731,0.904167,0.307100,-6.958225,4.407568,0.151235,15.000
random,log_random_filtered,3870294018,1,1,10860,1733,0.905000,0.315645,-7.277653,4.391654,0.194719,15.000
random,log_random_filtered,3870294018,1,1,10870,1734,0.905833,0.310115,-7.825842,4.419120,0.196679,15.000
random,log_random_filtered,3870294018,1,1,10880,1735,0.906667,0.321855,-6.748939,4.396015,0.192146,15.000
random,log_random_filtered,3870294018,1,1,10890,1737,0.907500,0.320925,-8.425169,4.292043,0.219012,15.000
random,log_random_filtered,3870294018,1,1,10900,1740,0.908333,0.312307,-8.491908,4.466859,0.193006,15.000
random,log_random_filtered,3870294018,1,1,10910,1740,0.909167,0.312307,-8.491908,4.466859,0.193006,15.000
random,log_random_filtered,3870294018,1,1,10920,1741,0.910000,0.319401,-8.989597,4.478412,0.186109,15.000
random,log_random_filtered,3870294018,1,1,10930,1743,0.910833,0.287925,-7.762034,4.489964,0.140236,15.000
random,log_random_filtered,3870294018,1,1,10940,1745,0.911667,0.282529,-7.515828,4.489964,0.139669,15.000
random,log_random_filtered,3870294018,1,1,10950,1747,0.912500,0.323718,-6.421168,4.294874,0.143550,15.000
random,log_random_filtered,3870294018,1,1,10960,1748,0.913333,0.335621,-6.789972,4.280489,0.139815,15.000
random,log_random_filtered,3870294018,1,1,10970,1750,0.914167,0.336032,-6.794993,4.341083,0.146555,15.000
random,log_random_filtered,3870294018,1,1,10980,1752,0.915000,0.275751,-8.075649,4.466858,0.141205,15.000
random,log_random_filtered,3870294018,1,1,10990,1754,0.915833,0.282888,-7.587623,4.485603,0.158075,15.000
random,log_random_filtered,3870294018,1,1,11000,1755,0.916667,0.287228,-7.347641,4.501516,0.155197,15.000
random,log_random_filtered,3870294018,1,1,11010,1758,0.917500,0.275685,-9.264324,4.485602,0.162542,15.000
random,log_random_filtered,3870294018,1,1,11020,1760,0.918333,0.296138,-8.101319,4.465329,0.172097,15.000
random,log_random_filtered,3870294018,1,1,11030,1762,0.919167,0.276744,-8.798845,4.419119,0.170335,15.000
random,log_random_filtered,3870294018,1,1,11040,1762,0.920000,0.276744,-8.798845,4.419119,0.170335,15.000
random,log_random_filtered,3870294018,1,1,11050,1763,0.920833,0.276706,-8.658939,4.462498,0.150108,15.000
random,log_random_filtered,3870294018,1,1,11060,1765,0.921667,0.284256,-8.693859,4.387294,0.154756,15.000
random,log_random_filtered,3870294018,1,1,11070,1768,0.922500,0.276067,-9.270174,4.436336,0.163231,15.000
random,log_random_filtered,3870294018,1,1,11080,1771,0.923333,0.288552,-7.954117,4.426312,0.152614,15.000
random,log_random_filtered,3870294018,1,1,11090,1772,0.924167,0.290244,-7.159092,4.508708,0.162949,15.000
random,log_random_filtered,3870294018,1,1,11100,1773,0.925000,0.295418,-6.626014,4.411928,0.144012,15.000
random,log_random_filtered,3870294018,1,1,11110,1776,0.925833,0.361406,-5.207996,4.313041,0.150740,15.000
random,log_random_filtered,3870294018,1,1,11120,1778,0.926667,0.321353,-5.766880,4.401904,0.137462,15.000
random,log_random_filtered,3870294018,1,1,11130,1779,0.927500,0.319353,-4.827867,4.337094,0.151797,14.000
random,log_random_filtered,3870294018,1,1,11140,1780,0.928333,0.337357,-5.393928,4.328955,0.155546,15.000
random,log_random_filtered,3870294018,1,1,11150,1781,0.929167,0.295905,-6.491071,4.411928,0.148314,15.000
random,log_random_filtered,3870294018,1,1,11160,1782,0.930000,0.325942,-6.603326,4.380103,0.170306,15.000
random,log_random_filtered,3870294018,1,1,11170,1784,0.930833,0.329309,-7.333811,4.330363,0.157386,13.000
random,log_random_filtered,3870294018,1,1,11180,1787,0.931667,0.320431,-8.251025,4.248086,0.176837,13.000
random,log_random_filtered,3870294018,1,1,11190,1791,0.932500,0.290334,-6.257298,4.193351,0.202087,13.000
random,log_random_filtered,3870294018,1,1,11200,1792,0.933333,0.261988,-8.715461,4.317979,0.171969,14.000
random,log_random_filtered,3870294018,1,1,11210,1793,0.934167,0.270174,-7.979941,4.372910,0.203031,14.000
random,log_random_filtered,3870294018,1,1,11220,1794,0.935000,0.263885,-8.483682,4.446585,0.163207,14.000
